Player: t: 0.00, MSLAlt: 1338.23, speed(m/s): 206.44, heading: 5.01, x: -298163.25, y: 1338.23, z: 687962.38, pitch: 2.37, bank: -0.00, yaw: 286.79 Emitters.Mode: 0 
Player: t: 0.01, MSLAlt: 1338.23, speed(m/s): 206.44, heading: 5.01, x: -298162.87, y: 1338.23, z: 687961.11, pitch: 2.37, bank: 0.00, yaw: 286.79 Emitters.Mode: 0 
Player: t: 0.03, MSLAlt: 1338.23, speed(m/s): 206.44, heading: 5.00, x: -298161.66, y: 1338.23, z: 687957.09, pitch: 2.36, bank: 0.00, yaw: 286.79 Emitters.Mode: 0 
Player: t: 0.05, MSLAlt: 1338.23, speed(m/s): 206.41, heading: 5.00, x: -298160.00, y: 1338.23, z: 687951.59, pitch: 2.32, bank: 0.03, yaw: 286.78 Emitters.Mode: 0 
Player: t: 0.10, MSLAlt: 1338.23, speed(m/s): 202.68, heading: 5.00, x: -298156.94, y: 1338.23, z: 687941.44, pitch: 2.17, bank: 0.14, yaw: 286.75 Emitters.Mode: 0 
Player: t: 0.12, MSLAlt: 1338.23, speed(m/s): 202.64, heading: 5.00, x: -298155.92, y: 1338.23, z: 687938.05, pitch: 2.10, bank: 0.19, yaw: 286.73 Emitters.Mode: 0 
Player: t: 0.13, MSLAlt: 1338.23, speed(m/s): 202.61, heading: 5.00, x: -298154.90, y: 1338.23, z: 687934.67, pitch: 2.06, bank: 0.24, yaw: 286.72 Emitters.Mode: 0 
Player: t: 0.15, MSLAlt: 1338.23, speed(m/s): 202.59, heading: 5.00, x: -298153.94, y: 1338.22, z: 687931.50, pitch: 2.01, bank: 0.30, yaw: 286.70 Emitters.Mode: 0 
Player: t: 0.16, MSLAlt: 1338.22, speed(m/s): 202.55, heading: 5.00, x: -298152.92, y: 1338.22, z: 687928.12, pitch: 1.96, bank: 0.37, yaw: 286.67 Emitters.Mode: 0 
Player: t: 0.18, MSLAlt: 1338.22, speed(m/s): 202.55, heading: 5.00, x: -298151.96, y: 1338.22, z: 687924.96, pitch: 1.93, bank: 0.42, yaw: 286.66 Emitters.Mode: 0 
Player: t: 0.19, MSLAlt: 1338.21, speed(m/s): 202.52, heading: 5.00, x: -298151.00, y: 1338.21, z: 687921.79, pitch: 1.89, bank: 0.49, yaw: 286.63 Emitters.Mode: 0 
