Player: t: 0.00, MSLAlt: 671.73, speed(m/s): 248.13, heading: 9.16, x: -274747.25, y: 671.73, z: 666576.94, pitch: 1.64, bank: -0.00, yaw: 524.87 Emitters.Mode: 0 
Player: t: 0.01, MSLAlt: 671.73, speed(m/s): 248.13, heading: 2.88, x: -274750.97, y: 671.73, z: 666577.95, pitch: 1.64, bank: -0.00, yaw: 164.84 Emitters.Mode: 0 
Player: t: 0.03, MSLAlt: 671.73, speed(m/s): 248.13, heading: 2.88, x: -274755.68, y: 671.73, z: 666579.22, pitch: 1.62, bank: -0.00, yaw: 164.84 Emitters.Mode: 0 
Player: t: 0.11, MSLAlt: 671.72, speed(m/s): 250.00, heading: 2.88, x: -274774.02, y: 671.72, z: 666584.20, pitch: 1.37, bank: -0.03, yaw: 164.85 Emitters.Mode: 0 
Player: t: 0.15, MSLAlt: 671.71, speed(m/s): 249.89, heading: 2.88, x: -274785.65, y: 671.71, z: 666587.35, pitch: 1.27, bank: -0.06, yaw: 164.86 Emitters.Mode: 0 
Player: t: 0.17, MSLAlt: 671.70, speed(m/s): 249.82, heading: 2.88, x: -274789.61, y: 671.70, z: 666588.43, pitch: 1.24, bank: -0.07, yaw: 164.86 Emitters.Mode: 0 
Player: t: 0.18, MSLAlt: 671.70, speed(m/s): 249.76, heading: 2.88, x: -274793.08, y: 671.70, z: 666589.37, pitch: 1.21, bank: -0.08, yaw: 164.86 Emitters.Mode: 0 
Player: t: 0.20, MSLAlt: 671.69, speed(m/s): 249.70, heading: 2.88, x: -274797.03, y: 671.69, z: 666590.44, pitch: 1.19, bank: -0.09, yaw: 164.87 Emitters.Mode: 0 
Player: t: 0.22, MSLAlt: 671.68, speed(m/s): 249.70, heading: 2.88, x: -274800.74, y: 671.68, z: 666591.45, pitch: 1.16, bank: -0.10, yaw: 164.87 Emitters.Mode: 0 
Player: t: 0.23, MSLAlt: 671.67, speed(m/s): 249.62, heading: 2.88, x: -274804.70, y: 671.67, z: 666592.52, pitch: 1.15, bank: -0.10, yaw: 164.87 Emitters.Mode: 0 
Player: t: 0.25, MSLAlt: 671.66, speed(m/s): 249.56, heading: 2.88, x: -274808.16, y: 671.66, z: 666593.46, pitch: 1.13, bank: -0.11, yaw: 164.88 Emitters.Mode: 0 
Player: t: 0.26, MSLAlt: 671.65, speed(m/s): 249.51, heading: 2.88, x: -274812.12, y: 671.64, z: 666594.53, pitch: 1.12, bank: -0.12, yaw: 164.88 Emitters.Mode: 0 
Player: t: 0.28, MSLAlt: 671.63, speed(m/s): 249.51, heading: 2.88, x: -274815.82, y: 671.63, z: 666595.54, pitch: 1.10, bank: -0.12, yaw: 164.88 Emitters.Mode: 0 
Player: t: 0.29, MSLAlt: 671.62, speed(m/s): 249.43, heading: 2.88, x: -274819.53, y: 671.61, z: 666596.54, pitch: 1.09, bank: -0.13, yaw: 164.88 Emitters.Mode: 0 
Player: t: 0.31, MSLAlt: 671.60, speed(m/s): 249.37, heading: 2.88, x: -274823.23, y: 671.60, z: 666597.55, pitch: 1.08, bank: -0.13, yaw: 164.89 Emitters.Mode: 0 
Player: t: 0.32, MSLAlt: 671.59, speed(m/s): 249.31, heading: 2.88, x: -274827.18, y: 671.58, z: 666598.62, pitch: 1.07, bank: -0.14, yaw: 164.89 Emitters.Mode: 0 
