Player: t: 0.00, MSLAlt: 1338.23, speed(m/s): 206.44, heading: 8.53, x: -273082.34, y: 1338.23, z: 664542.00, pitch: 2.37, bank: -0.00, yaw: 488.63 Emitters.Mode: 0 
Player: t: 0.01, MSLAlt: 1338.23, speed(m/s): 206.44, heading: 2.24, x: -273084.41, y: 1338.23, z: 664544.59, pitch: 2.37, bank: -0.00, yaw: 128.60 Emitters.Mode: 0 
Player: t: 0.03, MSLAlt: 1338.23, speed(m/s): 206.44, heading: 2.24, x: -273086.89, y: 1338.23, z: 664547.70, pitch: 2.36, bank: -0.00, yaw: 128.60 Emitters.Mode: 0 
Player: t: 0.06, MSLAlt: 1338.23, speed(m/s): 210.56, heading: 2.24, x: -273090.89, y: 1338.23, z: 664552.71, pitch: 2.28, bank: -0.01, yaw: 128.60 Emitters.Mode: 0 
Player: t: 0.11, MSLAlt: 1338.23, speed(m/s): 210.48, heading: 2.24, x: -273097.22, y: 1338.23, z: 664560.65, pitch: 2.11, bank: -0.05, yaw: 128.61 Emitters.Mode: 0 
Player: t: 0.12, MSLAlt: 1338.23, speed(m/s): 210.45, heading: 2.24, x: -273099.42, y: 1338.23, z: 664563.41, pitch: 2.06, bank: -0.06, yaw: 128.62 Emitters.Mode: 0 
Player: t: 0.14, MSLAlt: 1338.23, speed(m/s): 210.42, heading: 2.24, x: -273101.63, y: 1338.23, z: 664566.17, pitch: 2.00, bank: -0.08, yaw: 128.62 Emitters.Mode: 0 
Player: t: 0.16, MSLAlt: 1338.23, speed(m/s): 210.42, heading: 2.24, x: -273103.83, y: 1338.23, z: 664568.93, pitch: 1.95, bank: -0.10, yaw: 128.63 Emitters.Mode: 0 
Player: t: 0.17, MSLAlt: 1338.23, speed(m/s): 210.38, heading: 2.24, x: -273105.75, y: 1338.23, z: 664571.34, pitch: 1.91, bank: -0.12, yaw: 128.63 Emitters.Mode: 0 
Player: t: 0.19, MSLAlt: 1338.22, speed(m/s): 210.35, heading: 2.25, x: -273108.23, y: 1338.22, z: 664574.45, pitch: 1.87, bank: -0.14, yaw: 128.64 Emitters.Mode: 0 
Player: t: 0.20, MSLAlt: 1338.22, speed(m/s): 210.32, heading: 2.25, x: -273110.02, y: 1338.22, z: 664576.69, pitch: 1.84, bank: -0.15, yaw: 128.65 Emitters.Mode: 0 
Player: t: 0.22, MSLAlt: 1338.22, speed(m/s): 210.32, heading: 2.25, x: -273112.22, y: 1338.22, z: 664579.45, pitch: 1.80, bank: -0.17, yaw: 128.65 Emitters.Mode: 0 
Player: t: 0.23, MSLAlt: 1338.21, speed(m/s): 210.27, heading: 2.25, x: -273114.56, y: 1338.21, z: 664582.38, pitch: 1.76, bank: -0.19, yaw: 128.66 Emitters.Mode: 0 
Player: t: 0.25, MSLAlt: 1338.21, speed(m/s): 210.24, heading: 2.25, x: -273116.62, y: 1338.20, z: 664584.96, pitch: 1.74, bank: -0.21, yaw: 128.66 Emitters.Mode: 0 
Player: t: 0.27, MSLAlt: 1338.20, speed(m/s): 210.20, heading: 2.25, x: -273118.82, y: 1338.20, z: 664587.72, pitch: 1.71, bank: -0.22, yaw: 128.67 Emitters.Mode: 0 
Player: t: 0.28, MSLAlt: 1338.19, speed(m/s): 210.15, heading: 2.25, x: -273121.15, y: 1338.19, z: 664590.65, pitch: 1.68, bank: -0.24, yaw: 128.68 Emitters.Mode: 0 
Player: t: 0.30, MSLAlt: 1338.18, speed(m/s): 210.15, heading: 2.25, x: -273123.08, y: 1338.18, z: 664593.06, pitch: 1.66, bank: -0.25, yaw: 128.68 Emitters.Mode: 0 
Player: t: 0.31, MSLAlt: 1338.17, speed(m/s): 210.12, heading: 2.25, x: -273125.00, y: 1338.17, z: 664595.47, pitch: 1.64, bank: -0.26, yaw: 128.69 Emitters.Mode: 0 
Player: t: 0.33, MSLAlt: 1338.16, speed(m/s): 210.08, heading: 2.25, x: -273127.34, y: 1338.16, z: 664598.40, pitch: 1.61, bank: -0.27, yaw: 128.69 Emitters.Mode: 0 
Player: t: 0.34, MSLAlt: 1338.15, speed(m/s): 210.04, heading: 2.25, x: -273129.67, y: 1338.15, z: 664601.33, pitch: 1.59, bank: -0.28, yaw: 128.70 Emitters.Mode: 0 
Player: t: 0.36, MSLAlt: 1338.14, speed(m/s): 210.04, heading: 2.25, x: -273131.45, y: 1338.14, z: 664603.57, pitch: 1.57, bank: -0.29, yaw: 128.70 Emitters.Mode: 0 
Player: t: 0.38, MSLAlt: 1338.12, speed(m/s): 210.00, heading: 2.25, x: -273133.93, y: 1338.12, z: 664606.66, pitch: 1.55, bank: -0.30, yaw: 128.71 Emitters.Mode: 0 
Player: t: 0.39, MSLAlt: 1338.11, speed(m/s): 209.96, heading: 2.25, x: -273135.99, y: 1338.11, z: 664609.25, pitch: 1.53, bank: -0.31, yaw: 128.71 Emitters.Mode: 0 
Player: t: 0.40, MSLAlt: 1338.10, speed(m/s): 209.92, heading: 2.25, x: -273137.91, y: 1338.09, z: 664611.65, pitch: 1.51, bank: -0.31, yaw: 128.71 Emitters.Mode: 0 
Player: t: 0.42, MSLAlt: 1338.08, speed(m/s): 209.88, heading: 2.25, x: -273140.24, y: 1338.08, z: 664614.58, pitch: 1.49, bank: -0.32, yaw: 128.72 Emitters.Mode: 0 
